Trial 1
Name,Load_time,Run_time,Total_time
stoch,0.029999971389770508,0.003999948501586914,0.03399991989135742
Trial 2
Name,Load_time,Run_time,Total_time
stoch,0.029000043869018555,0.002000093460083008,0.031000137329101562
Trial 3
Name,Load_time,Run_time,Total_time
stoch,0.0279998779296875,0.002000093460083008,0.029999971389770508
