"1.3.1-rc1; Compiler: Microsoft Visual Studio 2010, C++ version: 199711; JIT Compiler: LLVM-3.3; Date: Mar 25 2015, 12:57:04"
Name,Run_time
JeanMarie,0.023000001907348633
JeanMarie,0.024000167846679688
JeanMarie,0.023000001907348633
