"1.3.1; Compiler: clang ""3.5.0 (tags/RELEASE_350/final)"", C++ version: 199711; JIT Compiler: LLVM-3.5; Date: Apr 20 2015, 13:04:16"
Trial 1
Name,Load_time,Run_time,Total_time
jean_marie,0.1010739803314209,0.00014901161193847656,0.10122299194335938
jana_wolf,0.12369608879089355,0.18825697898864746,0.311953067779541
biomod14,0.4588899612426758,0.008373022079467773,0.46726298332214355
biomod22,0.06384611129760742,0.0008649826049804688,0.06471109390258789
biomod33,0.09022021293640137,0.046518802642822266,0.13673901557922363
00001,0.02024388313293457,0.0007450580596923828,0.020988941192626953
00002,0.024586915969848633,0.0008990764617919922,0.025485992431640625
00050,0.20261621475219727,0.0061969757080078125,0.20881319046020508
00100,0.41269516944885254,0.011487007141113281,0.4241821765899658
00150,0.6429619789123535,0.016793012619018555,0.6597549915313721
00200,0.9007570743560791,0.021877050399780273,0.9226341247558594
00250,1.1859910488128662,0.027647972106933594,1.2136390209197998
00300,1.6058650016784668,0.03938794136047363,1.6452529430389404
00350,1.9990289211273193,0.0375370979309082,2.0365660190582275
00400,2.272645950317383,0.04369807243347168,2.3163440227508545
00450,2.7109248638153076,0.04741621017456055,2.758341073989868
00500,3.1294620037078857,0.05528998374938965,3.1847519874572754
Trial 2
Name,Load_time,Run_time,Total_time
jean_marie,0.10210490226745605,0.0001461505889892578,0.10225105285644531
jana_wolf,0.1233677864074707,0.18574213981628418,0.3091099262237549
biomod14,0.4536929130554199,0.008370161056518555,0.4620630741119385
biomod22,0.06559991836547852,0.0008771419525146484,0.06647706031799316
biomod33,0.09044098854064941,0.047636985778808594,0.138077974319458
00001,0.02206707000732422,0.0008208751678466797,0.0228879451751709
00002,0.0256350040435791,0.0009419918060302734,0.026576995849609375
00050,0.2021620273590088,0.006211042404174805,0.2083730697631836
00100,0.41091299057006836,0.011478185653686523,0.4223911762237549
00150,0.6388368606567383,0.01676201820373535,0.6555988788604736
00200,0.9053969383239746,0.02198195457458496,0.9273788928985596
00250,1.1913199424743652,0.027760028839111328,1.2190799713134766
00300,1.521347999572754,0.032330989837646484,1.5536789894104004
00350,1.8731739521026611,0.03752398490905762,1.9106979370117188
00400,2.4403960704803467,0.04328203201293945,2.483678102493286
00450,2.6853489875793457,0.05331897735595703,2.7386679649353027
00500,3.3929121494293213,0.05539584159851074,3.448307991027832
Trial 3
Name,Load_time,Run_time,Total_time
jean_marie,0.10205793380737305,0.00014495849609375,0.1022028923034668
jana_wolf,0.12327814102172852,0.1867668628692627,0.3100450038909912
biomod14,0.5582089424133301,0.008344173431396484,0.5665531158447266
biomod22,0.0633249282836914,0.0008690357208251953,0.0641939640045166
biomod33,0.09068584442138672,0.047749996185302734,0.13843584060668945
00001,0.022015094757080078,0.0008609294891357422,0.02287602424621582
00002,0.02569293975830078,0.0009450912475585938,0.026638031005859375
00050,0.20512819290161133,0.006223917007446289,0.21135210990905762
00100,0.40940189361572266,0.011573076248168945,0.4209749698638916
00150,0.6410629749298096,0.016765117645263672,0.6578280925750732
00200,0.9028050899505615,0.02244400978088379,0.9252490997314453
00250,1.1930241584777832,0.02773284912109375,1.220757007598877
00300,1.5145668983459473,0.032063961029052734,1.546630859375
00350,1.8726649284362793,0.03808999061584473,1.910754919052124
00400,2.2524960041046143,0.043621063232421875,2.296117067337036
00450,2.885248899459839,0.04726409912109375,2.9325129985809326
00500,3.1510651111602783,0.06768679618835449,3.218751907348633
